,documentSentiment.magnitude,documentSentiment.score,PetID
11418,2.0,0.5,394217006
11419,1.0,0.3,706d1c836
11420,2.7,0.1,919ebd16f
11421,1.1,0.0,f8e0a06ca
11422,2.1,0.2,6c5079e85
11423,2.4,0.1,25d4bd6e1
11424,0.0,0.0,8685a0b1c
11425,1.7,0.5,f02ef09d7
11426,0.0,0.0,124f45c2b
11427,0.8,0.2,6cfbd44df
11428,2.5,0.3,594c46c16
11429,1.7,-0.3,9725fc542
11430,1.3,0.4,9725bf4d2
11431,2.6,0.1,7b8fd895c
11432,1.9,0.5,e4f9be28d
11433,0.9,0.0,58a7e1caf
11434,2.2,0.4,eab44dad9
11435,0.8,-0.8,f891608d9
11436,0.0,0.0,67ab87b4a
11437,0.9,0.4,5118055f4
11438,0.0,0.0,965b31ba7
11439,0.9,0.9,310b5199f
11440,1.5,0.0,d13d93f69
11441,0.0,0.0,dcd0002db
11442,0.8,0.4,5188ce75b
11443,1.0,0.5,5597af31b
11444,0.3,0.3,21206933c
11445,0.9,0.3,d01112d4a
11446,1.7,0.1,1d79d37b3
11447,1.5,0.3,dd654a9e7
11448,0.1,0.0,9e6abcf6c
11449,0.3,-0.3,b98610e10
11450,2.8,0.0,bb5162df6
11451,0.6,0.2,ac2f56dbf
11452,2.4,0.4,24abd7725
11453,10.2,0.0,b780980c1
11454,3.9,0.5,8364bf2eb
11455,4.5,0.3,ae64cc2e7
11456,4.4,-0.2,1aa3952c1
11457,0.0,0.0,db10909d5
11458,0.1,-0.1,e3b6b7d2e
11459,1.6,0.2,4ea7c5d48
11460,2.3,0.4,36d7fc2c5
11461,3.3,0.0,d584d51b2
11462,0.0,0.0,d8876247a
11463,0.7,0.3,b3fc0b07a
11464,0.5,-0.5,5e2e48bb2
11465,0.0,0.0,9d20353ed
11466,0.9,0.3,dcba09ff1
11467,3.1,0.5,a93c04347
11468,2.9,0.5,6c62c854f
11469,20.5,0.2,f663a91e8
11470,1.3,-0.2,1ce065496
11471,1.4,0.1,7d6d03de2
11472,1.8,0.1,8b12f497f
11473,4.0,0.0,35d860fe5
11474,2.2,0.1,b9d49b198
11475,0.4,0.2,56ec0a2ef
11476,0.7,0.7,73d65de2d
11477,1.3,0.3,22d381889
11478,1.4,0.1,bf74b13ab
11479,0.3,0.1,eba773cbe
11480,1.4,0.1,802290aa5
11481,0.2,0.2,c547fc4f7
11482,3.8,0.6,106e252d9
11483,5.6,0.1,18dab2783
11484,2.7,0.4,120ae4dd3
11485,0.0,0.0,bd9e9d9e2
11486,1.1,0.2,b5f9a9c4a
11487,0.7,-0.7,68eacf03e
11488,0.5,0.5,a1d8d917c
11489,2.7,0.3,10741c443
11490,0.6,0.6,a96856173
11491,1.6,0.1,ab4ab38d7
11492,2.1,0.3,a768123bd
11493,0.7,0.0,bfbaff540
11494,2.7,0.1,104d9b198
11495,1.9,0.3,b6f77d754
11496,1.9,0.4,e7b201da2
11497,0.7,0.7,ab22c3350
11498,3.1,0.1,664a120bf
11499,1.4,0.7,b5ce44276
11500,0.4,0.4,14c70761a
11501,4.4,0.7,c458c51c0
11502,0.4,0.4,9ca31b395
11503,1.8,0.2,514e33268
11504,0.9,0.9,1e2cca514
11505,14.4,0.0,7959e3491
11506,1.7,0.3,a2ec6f8a8
11507,0.4,0.4,b748dc1da
11508,3.7,0.3,ff832cb7e
11509,3.7,0.6,cc628c147
11510,0.5,-0.5,78b07d4e0
11511,2.5,0.4,7559336dc
11512,0.0,0.0,3b92f9684
11513,2.1,0.2,a7c7ede79
11514,0.2,-0.2,6eee0e191
11515,2.9,0.1,fc2925be3
11516,1.6,0.8,21579dbcc
11517,4.4,0.5,cc3434ae1
11518,0.4,0.0,9e27976e9
11519,2.6,0.2,c69af3423
11520,1.4,0.7,14272c5c7
11521,4.1,0.1,fc3053f45
11522,1.8,0.1,df12e4d3b
11523,6.0,0.3,53ac79c6c
11524,0.9,0.0,d1f80f7d1
11525,0.9,0.9,54cccb3cb
11526,0.4,0.0,c4bcfbb1c
11527,3.4,0.2,fb6c5726f
11528,1.8,0.2,72c626d6c
11529,1.2,0.3,6219a1e79
11530,1.6,0.5,4d649e887
11531,0.9,0.3,29fd25bc8
11532,1.3,0.6,e0e8d63df
11533,3.8,0.5,32acc8a7a
11534,0.6,0.6,1380b76cf
11535,2.8,0.2,71a92867d
11536,4.1,0.6,4a3380641
11537,3.5,0.5,2c7a874ee
11538,0.8,0.8,489dad256
11539,1.1,0.2,30917edfa
11540,0.2,0.0,ebf5e5e77
11541,0.9,0.4,a2b2abe02
11542,4.4,0.0,04e7d89c0
11543,0.9,0.4,bec6fb5cd
11544,4.1,0.3,829ea64cc
11545,1.9,0.1,e77f9e778
11546,6.1,0.4,e989ad83f
11547,4.1,0.3,b9e27a268
11548,0.4,0.4,410707dda
11549,0.7,0.1,d867c4016
11550,0.2,0.2,6c3a05812
11551,8.5,0.6,380eaa884
11552,1.7,0.0,13469fc6a
11553,4.7,0.3,ac8229264
11554,0.0,0.0,af75249aa
11555,3.0,0.4,3befd2af6
11556,0.1,0.0,655bbbcc8
11557,3.2,0.5,400e57095
11558,2.3,0.5,89f229ee8
11559,2.3,0.5,66f430d36
11560,2.8,0.3,b8d07c37b
11561,1.2,0.2,2b3ec0f96
11562,0.7,0.1,fb2dc3fb7
11563,4.2,0.7,7f4b91187
11564,0.2,0.2,92fa4a896
11565,1.8,0.0,fc5f63812
11566,0.9,-0.2,cf86cc5ea
11567,2.4,0.0,8705145ca
11568,0.4,0.4,31ac53fd2
11569,4.5,0.7,cbd703fb6
11570,0.8,0.8,859bcc995
11571,0.6,0.3,4a2ecd24c
11572,0.4,-0.4,28d20bc71
11573,2.0,0.5,bac8c1a73
11574,0.9,-0.1,27e6b452b
11575,1.8,0.1,06ecc204f
11576,4.7,0.5,7a6dbcbbb
11577,1.2,-0.3,9ef11ed6e
11578,7.9,0.3,b310f969f
11579,5.6,0.5,a03330405
11580,3.7,0.1,bb2808ff8
11581,0.7,0.7,2faee359e
11582,1.0,0.5,dbf2d6b55
11583,1.1,0.2,646fe5d09
11584,0.7,0.2,23a5c1e87
11585,2.0,0.5,d5c4ef4c0
11586,1.0,0.2,e87214dd2
11587,9.7,0.3,162c1d98a
11588,3.8,0.1,e4aadf23c
11589,1.5,0.2,5b3559bf2
11590,0.0,0.0,842c9622d
11591,5.7,0.7,fb9a96204
11592,1.7,-0.2,0e49eebb3
11593,1.1,0.2,a8c336257
11594,1.2,0.3,a30ec0916
11595,4.3,0.1,ffb3a78e1
11596,1.5,0.1,1ce37d745
11597,4.0,0.1,7ecd54695
11598,3.5,0.2,619dcb4e6
11599,1.3,0.4,29af2b6ec
11600,4.1,0.3,7cd5e5195
11601,4.4,0.3,631fa08ed
11602,1.7,0.2,380e603cd
11603,0.4,0.4,7727b4dae
11604,3.7,0.3,c0d50b9f1
11605,0.5,0.5,4e3e41b78
11606,0.9,0.3,ef1c393e4
11607,3.0,0.5,d8e376a50
11608,2.4,0.3,ad8b0d9d1
11609,0.8,0.2,bfdde77ff
11610,0.8,0.8,57f2482cc
11611,0.8,0.1,7caa6d216
11612,2.8,0.0,fe1c36fb1
11613,0.7,0.1,aa2a3d9c7
11614,0.7,0.2,fc0952bea
11615,4.3,0.1,350116b16
11616,2.8,0.0,3d8760efc
11617,1.3,0.0,6464f2352
11618,0.9,0.9,640dbb3b6
11619,0.2,0.2,167fafe7b
11620,1.8,0.6,e88aaa263
11621,4.0,0.2,6f07e7abf
11622,0.0,0.0,ae886e80d
11623,2.5,0.4,3afe6f1fc
11624,3.1,0.1,4d6350e54
11625,0.0,0.0,d0a66003d
11626,5.9,0.4,18427ab22
11627,0.8,0.4,aa68a3672
11628,0.9,0.9,2d95a1a81
11629,0.6,0.6,4ae292968
11630,2.7,0.2,73c4d95a2
11631,1.5,0.3,ea9003f0f
11632,3.0,0.1,c66def50c
11633,1.0,0.5,1ee752de1
11634,1.8,0.9,92d2ebdff
11635,0.3,0.3,552ac34a1
11636,1.8,0.9,d02feb234
11637,3.5,0.3,c36943627
11638,0.1,-0.1,98437e7cd
11639,2.7,0.1,07ae95ddc
11640,1.4,0.2,1de957113
11641,3.4,-0.1,d3dacde96
11642,1.1,0.3,c92b59557
11643,0.6,0.2,76d3ef2a4
11644,1.6,0.2,8d676283f
11645,1.7,0.1,8dea6d23b
11646,0.8,0.2,e103f7612
11647,0.8,0.0,f81264ec6
11648,1.0,0.5,0eb219818
11649,1.3,0.6,20bad295b
11650,2.2,0.1,7998c5869
11651,2.4,0.6,d2c677e93
11652,1.9,0.0,b1ed265ef
11653,0.2,0.1,26039ba4f
11654,2.2,0.4,48ceb84a0
11655,3.7,0.3,b25c2d2d1
11656,0.8,0.8,0e920f96d
11657,0.4,-0.4,a080c1037
11658,3.6,0.4,204a3b926
11659,2.2,0.2,072ae6d9e
11660,2.8,0.3,6f77b4edf
11661,0.9,0.9,718a5d950
11662,1.3,0.2,9869aad59
11663,3.2,0.1,ae03f99f2
11664,0.2,-0.2,71c3f9254
11665,2.1,0.5,a46794d88
11666,1.4,-0.3,194acc3f9
11667,1.6,0.8,cc8459867
11668,4.3,0.2,1217eecab
11669,1.0,0.2,21a1b528f
11670,1.8,0.6,497ef36aa
11671,1.2,0.4,8cae4a15b
11672,0.1,0.0,8f331aa22
11673,2.9,-0.1,75f7beaf2
11674,3.5,0.2,9b0744be7
11675,0.3,0.1,47fb86cbd
11676,1.8,0.2,0133b0214
11677,0.7,0.2,bb4e0ddb3
11678,0.0,0.0,da962d158
11679,2.7,0.1,337405507
11680,0.2,0.2,5ff1a0cae
11681,0.8,0.8,f7a37173d
11682,1.3,0.0,044548f89
11683,2.0,0.3,749afb385
11684,2.6,0.6,8d1640f3e
11685,0.6,0.3,7adb5f44c
11686,2.2,0.3,f0e24b0aa
11687,1.2,0.2,e3e66cb5a
11688,1.1,0.5,de993d8ad
11689,5.2,0.3,a7344d7f5
11690,0.3,0.3,1635eac9a
11691,0.5,0.5,097dd9931
11692,1.7,0.1,4302e8f50
11693,0.7,0.7,4910ac042
11694,2.5,0.4,fab1170a2
11695,1.9,-0.1,0338fcdaf
11696,1.1,0.2,e2257ac60
11697,1.4,0.1,edf0ff7e4
11698,3.8,-0.1,eb1f799df
11699,0.9,0.1,76b818bdb
11700,2.2,0.3,8421c66e6
11701,1.6,0.0,267841852
11702,3.9,0.2,52ed9719f
11703,3.2,0.3,7268e9e21
11704,1.2,0.2,b91ac808b
11705,2.8,0.3,a575d70f3
11706,0.8,0.4,81694b7db
11707,0.6,0.3,bd8312dcc
11708,1.5,0.3,06abc52ac
11709,1.0,-0.3,3712c63fd
11710,1.0,0.5,8489f930c
11711,4.5,0.4,b00e4262e
11712,1.4,0.2,865e968b4
11713,0.9,0.9,a73b9eafd
11714,0.4,0.0,16ac32123
11715,2.4,0.1,522b73db7
11716,0.1,-0.1,af7125abe
11717,7.5,0.1,15937e540
11718,2.2,0.5,21d8f0d2f
11719,1.5,0.2,5407c6e1a
11720,2.3,0.1,ecc77653a
11721,3.9,0.4,b1818e562
11722,2.3,0.5,09d7272ad
11723,3.0,0.4,b66715e26
11724,3.8,-0.1,75b726ba0
11725,2.0,0.3,2c08a034c
11726,1.4,0.2,279895e23
11727,0.8,0.2,1ff51137d
11728,2.9,0.3,87e1b0c16
11729,0.0,0.0,0c4e78176
11730,3.5,0.5,c3a52fbbe
11731,2.7,0.6,2b6fe231b
11732,1.1,0.2,672bc370b
11733,1.6,0.3,69a1bfaa9
11734,3.8,0.6,47aacf137
11735,1.9,0.0,8a99dadaf
11736,2.4,0.2,a2b34e983
11737,2.0,-0.1,3181e5424
11738,1.2,0.0,4106b7290
11739,1.3,0.0,afc933f32
11740,1.1,0.0,cea2544a7
11741,1.6,0.8,bce56e27b
11742,3.1,0.4,2d2f6b042
11743,6.0,0.6,9849173ee
11744,0.5,0.2,09e64ce2b
11745,3.2,0.1,3e65ffa3c
11746,0.3,0.3,1258aaebb
11747,3.4,0.0,092b4242a
11748,1.7,0.1,f6ec35f31
11749,1.8,0.6,ff873a820
11750,1.2,0.3,79abb5387
11751,4.8,0.0,24488c53a
11752,0.4,0.1,ff5ea4f84
11753,1.0,0.5,96353db69
11754,0.0,0.0,ccd20906b
11755,3.3,0.5,41ae99ff2
11756,1.5,0.0,2b4003be8
11757,2.4,0.3,53bcfd67d
11758,0.7,0.7,65e601b18
11759,1.3,0.3,1bb0600a7
11760,1.6,0.0,c7cfbc8e9
11761,2.7,0.1,5146f799b
11762,0.9,0.9,9449dcc18
11763,3.2,0.0,8e9946952
11764,2.1,0.0,5783d40a2
11765,8.6,0.2,8b9a9eac7
11766,1.2,0.1,79f8f767e
11767,1.5,0.2,9fb2a918d
11768,0.3,-0.3,691a8b7ea
11769,1.2,0.6,64904cb52
11770,0.3,0.1,6c594bfb0
11771,0.9,0.4,f0ac69be1
11772,0.1,-0.1,bf1b733a7
11773,2.9,0.3,4f735cd71
11774,2.7,0.4,9d876d83a
11775,1.0,-0.2,93b289505
11776,0.8,0.8,b2d7d59c9
11777,0.0,0.0,b7856db41
11778,2.9,0.4,e5115cce8
11779,0.5,-0.5,3485ea1db
11780,5.7,0.2,74088eee1
11781,4.2,0.6,67db5accd
11782,2.3,0.5,90055a5f2
11783,0.8,0.8,c7bb75711
11784,1.4,0.4,928fba0c4
11785,0.3,0.1,f0a7a4dfb
11786,1.5,0.7,bb2a61d2b
11787,1.5,0.0,a18843d35
11788,2.0,0.4,487416da5
11789,1.2,0.4,ceee65059
11790,2.8,0.2,c3b89c2e8
11791,1.5,0.2,7c5a912a5
11792,1.0,0.5,74f16e441
11793,1.1,0.5,0f9697729
11794,2.0,0.4,efddad023
11795,1.2,0.4,a6610ebd3
11796,3.3,0.2,4d5e4949a
11797,1.1,-0.1,c38d0b5ea
11798,1.3,0.4,322b32801
11799,2.7,0.5,fa3df8921
11800,1.7,0.4,df70eb456
11801,5.1,0.1,af8cd40e0
11802,2.4,0.2,cf3bce1cc
11803,1.1,0.5,9f4a72311
11804,0.3,-0.3,8a0cfdd56
11805,3.6,0.7,30dd541af
11806,0.3,0.3,9c680abbe
11807,0.0,0.0,5a828ec3e
11808,2.4,0.6,636d6a0d9
11809,6.9,0.0,250f59089
11810,2.0,-0.2,7993d67e3
11811,1.0,0.3,15e5b0e7d
11812,0.0,0.0,75758ad3f
11813,1.0,0.0,ace3a3299
11814,0.2,0.2,3db150833
11815,2.8,0.2,ccf8c71f6
11816,3.5,0.6,d67c5c6cf
11817,2.5,0.6,bd6528981
11818,2.5,0.0,a7fd7a703
11819,2.4,0.8,1a783228c
11820,1.0,0.2,60923a60d
11821,0.8,-0.2,df1d3b1ec
11822,0.4,0.4,3bf71f7b1
11823,0.5,0.2,66f6cd1cb
11824,0.4,0.0,ca4a8f0c2
11825,3.9,0.1,8a17130c3
11826,2.2,0.1,5b11611ff
11827,0.8,0.0,f57a5c0ea
11828,0.1,-0.1,964b2fec4
11829,0.7,0.7,b744f152f
11830,1.5,0.7,43b5d3f4d
11831,1.7,0.4,6469bb262
11832,3.9,0.6,86dec16a3
11833,4.2,0.2,7023f6b45
11834,2.4,0.8,75f3c2e36
11835,2.8,0.7,ffd2e82a9
11836,1.4,0.0,553d1ee3b
11837,0.4,0.0,81670cf7e
11838,1.5,0.3,f08275fdc
11839,0.1,0.0,6c9696bc5
11840,1.3,0.0,faf4fd269
11841,1.2,0.2,3bfb759ce
11842,4.4,0.2,48f2b0d54
11843,2.4,0.2,7cd55a3dc
11844,0.0,0.0,69f8a53c8
11845,3.4,0.1,d5124cdcc
11846,3.7,0.1,615af86e9
11847,1.6,0.1,3a7bcfea4
11848,1.5,-0.1,0c4c55b39
11849,2.5,0.4,d0277b9d3
11850,4.0,0.2,955e7c5cf
11851,1.2,0.2,e4afff6dd
11852,1.5,0.5,23a1e62d8
11853,0.0,0.0,1c9e913d7
11854,5.0,0.3,92d830572
11855,0.5,-0.1,8c89e09ae
11856,1.4,0.0,35a135b13
11857,6.6,0.2,7a5091ca2
11858,2.7,0.5,4fe9ef7ce
11859,0.0,0.0,08710204e
11860,4.1,0.1,f7c487e58
11861,0.9,0.9,ec0fd1a7e
11862,0.8,0.8,4c31c7db9
11863,2.2,0.3,c9e86cf3c
11864,1.1,0.3,c662b7876
11865,0.0,0.0,be7fbd988
11866,2.3,0.3,5902c3051
11867,2.3,0.3,630e96c9d
11868,2.1,0.5,cbd6b3064
11869,3.1,0.1,f64813f9e
11870,4.7,0.0,ec13e5f25
11871,2.6,0.3,d565f7c6f
11872,0.6,0.6,dbabe4e51
11873,0.6,0.6,1c67c5f4c
11874,0.3,0.3,98231df17
11875,2.4,0.1,17ef602ce
11876,3.1,0.4,096c37d99
11877,2.5,0.6,9a7a99c23
11878,2.5,0.1,e317b2a73
11879,1.9,0.4,df8ad80b3
11880,1.6,0.1,c6189ea84
11881,2.2,0.4,b7f781c99
11882,0.3,0.3,2e7d08fa6
11883,2.3,-0.2,dd9ee4a38
11884,2.8,0.9,f27a94272
11885,1.3,-0.1,d8be7f8b0
11886,0.1,0.0,2c3f23fce
11887,9.0,0.1,448659511
11888,1.7,0.1,a963a6979
11889,7.7,0.2,cb5ecf136
11890,0.1,-0.1,1712ba40e
11891,0.0,0.0,795a443ea
11892,2.2,0.1,c1c16ac86
11893,1.2,0.2,fc5e81c00
11894,0.9,0.3,b9568ee6f
11895,0.5,-0.1,c54ab239f
11896,1.1,0.5,4f9379256
11897,0.5,0.5,1a56bb056
11898,0.9,0.3,ad2423b1f
11899,4.1,0.0,29f5cedc0
11900,0.0,0.0,ba13c272f
11901,0.6,0.3,0a0862717
11902,0.8,0.8,055825f1c
11903,1.5,0.2,d54759a77
11904,0.9,0.4,9c6fdbcb4
11905,0.3,0.1,05486faf5
11906,1.4,0.7,0fc52b599
11907,2.6,0.3,14f9ffbbc
11908,0.8,0.8,ef8ddd70b
11909,0.4,0.2,b3408d846
11910,2.3,0.4,4463622c8
11911,1.5,0.2,84efe95e8
11912,8.8,0.4,51cdc726a
11913,1.2,0.3,195c119c9
11914,2.0,0.4,b501efb71
11915,1.7,0.4,fac4ca24b
11916,1.2,0.4,321d04634
11917,4.7,0.0,81ea0e01a
11918,6.8,0.0,087fbda7e
11919,4.9,0.1,9b515d697
11920,0.0,0.0,c9c5b665b
11921,0.8,0.4,18ee92cdf
11922,2.3,0.4,8aaa67ff2
11923,2.7,0.5,ed6812520
11924,4.6,0.2,ade6b8efc
11925,0.2,0.2,dd7732e86
11926,5.5,0.0,7bb136045
11927,3.0,0.6,98128b920
11928,1.5,0.4,d1a67cee6
11929,0.0,0.0,0bd2d5882
11930,4.3,0.3,18556365a
11931,0.5,0.1,915f0b42a
11932,2.5,0.1,703f38466
11933,2.0,0.4,3bf6cdab0
11934,0.6,0.2,d5f80598c
11935,1.1,0.3,c76384236
11936,1.9,0.2,512bf1e8a
11937,1.1,0.5,059cfed40
11938,2.2,0.4,ddbb99929
11939,1.9,0.3,dc76d9fa5
11940,1.7,0.0,e89b91d44
11941,1.2,-0.2,bc2fdee71
11942,1.1,0.1,cd3cd5fcc
11943,1.9,0.4,0532bf9d3
11944,1.3,0.2,e0f3c756a
11945,0.7,0.7,cfebb0955
11946,0.0,0.0,5417ca8e6
11947,6.1,0.1,7adb2ab9b
11948,4.6,0.1,a5b1713d3
11949,0.6,0.6,8534310cc
11950,0.7,0.7,ebabceece
11951,0.8,0.1,e27ac6865
11952,1.6,0.0,8ef276c3b
11953,0.1,0.1,5a5ec1a49
11954,2.1,0.5,6d18cc71d
11955,1.3,0.1,c44a94d4b
11956,1.7,0.8,a7c004380
11957,1.8,0.2,01e410583
11958,2.7,0.0,08d17d82a
11959,2.2,0.5,a0be585cb
11960,4.9,0.2,35149528a
11961,1.9,0.2,0a4b42306
11962,3.1,0.5,f38727a35
11963,1.3,0.6,18c7d13d3
11964,1.8,0.0,b4446dca3
11965,3.6,0.6,5d0551d53
11966,1.3,0.3,7ed14130d
11967,0.8,0.8,ead9fb6b7
11968,1.3,0.3,484346fbc
11969,1.7,0.3,4b8ab594e
11970,0.9,0.9,1de8d0099
11971,2.3,0.5,c2b16f8ae
11972,1.2,0.1,366a4544f
11973,1.8,-0.1,2f85c03bb
11974,4.0,0.4,0a84451ae
11975,2.2,0.0,3f016dcab
11976,0.0,0.0,8111713a2
11977,2.7,0.9,85e72abd0
11978,0.1,0.0,b7a19c5ac
11979,1.9,0.0,733b7cb27
11980,1.7,0.2,ea062393d
11981,1.8,0.9,f5b2c6fc0
11982,2.6,0.4,9fe96f804
11983,2.1,0.3,861c903b6
11984,1.9,0.2,9099eb9ee
11985,2.4,0.0,ac7609b80
11986,1.3,0.3,ada57411b
11987,1.2,0.2,98caf2809
11988,4.0,0.4,4e9a13862
11989,1.0,0.4,2b5c446cc
11990,1.8,0.1,3bc0357ce
11991,0.3,0.1,6094997dd
11992,1.1,0.2,529025eb8
11993,2.2,0.2,fb9a1cf69
11994,5.1,0.5,cbfaa79cb
11995,0.7,0.0,50d766c25
11996,0.0,0.0,4bdc7be69
11997,0.7,0.2,e07812482
11998,1.1,0.3,d3dbf1e95
11999,1.2,0.6,cd7bea671
12000,0.2,0.2,988308307
12001,6.6,0.3,88b992d13
12002,0.9,0.9,145883970
12003,4.9,-0.1,8509ad722
12004,1.7,0.5,d5df34957
12005,1.4,0.4,403aa5c4b
12006,2.3,-0.4,2d70f6a57
12007,3.8,0.3,cff3127ad
12008,2.1,0.3,20bf4bf39
12009,0.9,0.9,43c623f94
12010,1.4,0.2,6be0a8fcd
12011,1.0,0.5,603fa62e1
12012,1.0,0.2,f056ab9fc
12013,1.9,0.9,0e1a2937a
12014,1.5,0.1,175af62c1
12015,4.8,0.3,b113401e2
12016,3.7,0.2,ae5059b40
12017,12.7,0.4,40501d365
12018,0.0,0.0,0fd9076d7
12019,4.3,0.0,067f49481
12020,2.4,0.6,64f5e2165
12021,5.5,0.1,68b8dab3b
12022,0.3,0.0,4ea44a5b0
12023,1.0,0.5,d3e488484
12024,0.8,0.8,6c6a5b5ac
12025,10.5,0.2,7199d2d4c
12026,2.1,0.3,db9ff390f
12027,0.2,0.2,47caf7ad1
12028,3.3,0.0,5e74dfc90
12029,1.6,0.0,db61b1f31
12030,1.3,0.4,65c1d2996
12031,0.9,-0.4,c49629a90
12032,6.2,0.1,94610095f
12033,4.0,0.3,e995f65fc
12034,0.9,0.9,aac9127c5
12035,0.2,0.2,6e61a7b46
12036,7.2,0.1,d6e52b75b
12037,0.2,0.2,a5595a935
12038,3.2,0.2,35b728d0d
12039,1.5,0.5,aac1167f3
12040,0.0,0.0,aebf47483
12041,2.4,0.3,7ae269152
12042,1.8,0.9,3f222f11f
12043,1.1,0.5,721017d68
12044,2.2,0.2,efb36dced
12045,1.8,0.2,de7114b0e
12046,4.6,0.1,67efce2e0
12047,0.2,0.0,a124a31ee
12048,1.9,0.6,97094f7ec
12049,0.9,0.9,b56e6500a
12050,1.1,0.3,850b0f686
12051,0.6,0.2,d7976886b
12052,3.0,0.1,01b8e6c14
12053,1.7,0.8,f53b95c90
12054,2.0,0.1,a144cca8c
12055,1.3,0.4,1a0180eb9
12056,0.9,0.9,4f04b1556
12057,0.4,0.0,d73e917de
12058,2.6,0.8,d6b97e7ca
12059,0.7,0.7,508f87cfc
12060,4.0,0.0,769ad37c5
12061,1.4,0.7,b16fae336
12062,1.8,0.0,f83695eb0
12063,0.9,0.2,32141c266
12064,0.1,0.0,68046ca33
12065,3.7,0.4,0fcc3cefe
12066,0.6,0.6,467faacc0
12067,1.9,0.6,f84b22dae
12068,3.0,0.5,d51b2e785
12069,0.4,0.4,a8f2a5210
12070,2.0,0.6,5c48b210e
12071,0.8,0.4,cde10c57e
12072,3.2,0.4,cff0d8c7b
12073,1.6,0.3,5909a21cc
12074,1.5,0.4,58fe1756c
12075,0.9,0.9,fc7706b56
12076,0.8,0.8,1965d2288
12077,4.8,0.2,00f997463
12078,0.9,0.9,59e7b5f52
12079,2.6,0.2,5152dbfe1
12080,0.3,0.0,1aa39ed52
12081,0.8,0.8,1f2573b47
12082,0.1,0.1,a7be93837
12083,8.0,0.1,cd2451ab4
12084,0.4,0.4,61fa95b3b
12085,0.1,0.1,ddb881657
12086,0.8,0.8,b2876d101
12087,1.8,0.2,3fd545213
12088,1.3,0.6,cb860243c
12089,1.5,0.0,90ce48a71
12090,1.7,0.2,7f4fb6f7e
12091,1.1,-0.1,abd366564
12092,1.8,0.6,c05a9c0c8
12093,1.8,0.3,f158bcd9e
12094,1.8,0.0,cadcd5ad8
12095,1.8,0.2,d8af1e7a3
12096,0.1,0.0,88487194e
12097,5.9,0.3,9468e2ed1
12098,1.8,-0.2,7f1bb8d32
12099,1.3,0.4,881a77dfb
12100,1.4,0.1,85594fcaf
12101,5.6,0.0,ff127e4d3
12102,1.8,0.1,09acd6b31
12103,0.6,0.6,23baf0395
12104,0.1,0.1,5e7b512bb
12105,9.5,0.3,33cabff1a
12106,1.5,0.7,9a7885841
12107,15.5,0.3,63d254530
12108,2.1,0.0,f04c098ed
12109,1.8,0.2,fcfae453e
12110,5.4,0.0,6326958d4
12111,0.0,0.0,93692767b
12112,1.8,0.5,8910ea0f4
12113,5.7,0.1,c4dc1e8fe
12114,2.9,0.1,54bbc1b84
12115,1.9,0.3,f6575f08d
12116,0.1,0.1,fdb71d0c8
12117,7.6,0.1,caa616482
12118,0.3,0.3,29edf6e20
12119,2.0,0.2,24be8e826
12120,1.0,0.5,b4809e7d1
12121,1.7,0.8,ece99daf7
12122,1.9,0.0,a970b89c7
12123,0.0,0.0,17a5487d2
12124,1.3,0.6,8afcd7b7e
12125,2.0,0.5,5962cfdd9
12126,0.3,0.3,a4999bce7
12127,3.3,0.5,2ae2246a7
12128,8.4,0.3,2b0896bbe
12129,0.5,-0.5,27a8bdbf8
12130,1.1,-0.2,c5f1eb8b6
12131,1.0,0.0,f77a6e11c
12132,2.8,0.7,c3750cec1
12133,1.9,0.1,36731724b
12134,6.0,0.3,7316c548e
12135,3.0,0.2,2ce86e3a2
12136,2.2,0.2,65051faf7
12137,1.6,0.8,fbb112b7e
12138,0.9,0.9,21e4ca7d1
12139,0.5,0.1,43cf0f713
12140,5.8,0.2,ce0294cec
12141,2.1,0.5,1f467ba22
12142,0.9,0.3,9f07e2b51
12143,1.7,0.4,55f34f8f5
12144,3.2,0.6,de591574b
12145,2.3,0.2,ebc749f21
12146,7.7,0.3,f93ea9f9f
12147,3.0,0.5,11948e0ef
12148,0.2,0.2,28f9f4ec4
12149,3.6,0.3,9d9197e7e
12150,3.1,0.0,73f5dad5b
12151,0.8,0.3,d41649df9
12152,2.0,0.3,d243fce57
12153,3.3,0.5,bed675184
12154,1.3,0.1,3b61f8d97
12155,0.7,0.1,5f2623cb9
12156,1.9,0.6,8f22842c0
12157,1.8,0.0,99a0196aa
12158,0.0,0.0,c879064dc
12159,4.2,0.0,d26ebd584
12160,1.2,-0.1,8e1111452
12161,2.6,0.3,2f3d368d3
12162,2.9,0.2,3eaae43f3
12163,1.2,0.2,113204c87
12164,3.0,0.3,63f2faf77
12165,3.2,0.8,d07d9ab13
12166,1.6,0.3,4e47644c8
12167,0.8,0.8,9ba7b7b9c
12168,0.6,0.0,c2558c319
12169,1.6,0.5,b3995ad50
12170,0.1,0.1,b5475edf9
12171,1.0,-0.2,e7067c4dc
12172,1.5,0.7,09898b12e
12173,0.8,0.8,7fe8ef73d
12174,2.9,0.2,75bfbc825
12175,0.9,-0.2,e96c2483c
12176,0.5,0.2,42a28c241
12177,0.2,-0.2,694caa813
12178,0.7,0.3,55c563104
12179,1.8,0.4,2d725d001
12180,5.6,0.7,1936c68a5
12181,0.9,0.9,4d8b93dd1
12182,6.1,0.2,ef86c51b2
